name_E,DNaseI_E
chr1_33227148_33227387,103.0
chr1_33405191_33405597,48.0
chr1_33438571_33438703,17.0
chr1_33446816_33447482,185.0
chr1_33447667_33447707,18.0
chr1_33457914_33458607,95.5
chr1_33463131_33463490,28.0
chr1_33515825_33516245,47.0
chr1_33564918_33565286,262.0
chr1_33593963_33594340,19.0
chr1_33685276_33685676,48.0
chr1_33804359_33804743,22.0
chr1_33829513_33829825,30.0
chr1_3420761_3421065,85.0
chr1_34368889_34369151,28.0
chr1_34462454_34462825,30.0
chr1_3463934_3464260,28.0
chr1_3581269_3581645,23.0
chr1_36173458_36173573,24.0
chr1_36183411_36183689,21.0
chr1_3620035_3620325,74.0
chr1_3634737_3634863,33.0
chr1_36616485_36616868,148.0
chr1_36626561_36626969,33.0
chr1_36627717_36628369,203.0
chr1_36641160_36641451,20.0
chr1_36814630_36815106,48.0
chr1_36839449_36839891,137.0
chr1_36840093_36840535,240.0
chr1_37169397_37169618,53.0
chr1_37937293_37937526,116.0
chr1_37942874_37943354,47.5
chr1_37944084_37944971,50.5
chr1_3817648_3818071,116.0
chr1_38465723_38465839,25.0
chr1_38495782_38495936,104.0
chr1_38591881_38592061,144.0
chr1_39596184_39596482,77.0
chr1_39598118_39598362,32.0
chr1_39598673_39599090,76.0
chr1_39633654_39634014,24.0
chr1_39662647_39663006,32.0
chr1_39857791_39857995,43.0
chr1_39874208_39874673,129.0
chr1_40283075_40283206,111.0
chr1_40426190_40426638,109.0
chr1_41825927_41826139,38.0
chr1_41885108_41885337,42.0
chr1_41961925_41962146,98.0
chr1_41981831_41982007,107.0
chr1_42127851_42128791,31.333333333333332
chr1_42149945_42149960,40.0
chr1_42204198_42204327,18.0
chr1_42204580_42205516,54.0
chr1_42206832_42207209,14.0
chr1_42248889_42249252,98.0
chr1_42268599_42269123,25.0
chr1_42328578_42328878,72.0
chr1_42363874_42364167,18.0
chr1_42366364_42366624,67.0
chr1_43402214_43402581,137.0
chr1_43402778_43403133,94.0
chr1_43406108_43407009,163.0
chr1_43407355_43407700,88.0
chr1_43428386_43429108,87.0
chr1_43429290_43429917,29.333333333333332
chr1_43432863_43433109,192.0
chr1_43471435_43471828,12.0
chr1_43473183_43473398,76.0
chr1_43524188_43524462,55.0
chr1_43760174_43760222,20.0
chr1_43988888_43989038,211.0
chr1_43997843_43998152,23.0
chr1_44015731_44016125,158.0
chr1_44176533_44177122,53.0
chr1_44232152_44232509,25.0
chr1_44240162_44240471,61.0
chr1_44302297_44302456,94.0
chr1_44378405_44378587,136.0
chr1_44380893_44381202,139.0
chr1_44703858_44704161,15.0
chr1_44951424_44951733,17.0
chr1_45083225_45083530,93.0
chr1_45195062_45195154,106.0
chr1_46268583_46268737,68.0
chr1_46689426_46689696,93.0
chr1_46712372_46712767,23.5
chr1_46986321_46986408,70.0
chr1_46999025_46999241,25.0
chr1_47800262_47800514,33.0
chr1_47910443_47910471,26.0
chr1_48484635_48484856,60.0
chr1_49038282_49038602,38.0
chr1_51703075_51703494,19.0
chr1_52110368_52110491,18.0
chr1_53102510_53103405,25.0
chr1_54695028_54695502,23.0
chr1_54715450_54715803,23.0
chr1_54778588_54778715,26.0
chr1_54873075_54873515,69.0
chr1_54953784_54954325,80.0
chr1_55400798_55400903,41.0
chr1_55411305_55411465,42.0
chr1_55414845_55415038,27.0
chr1_55418708_55418921,15.0
chr1_55431735_55431939,54.0
chr1_55678785_55679185,10.0
chr1_55894779_55895033,128.5
chr1_55909250_55909597,18.0
chr1_56974162_56974535,28.0
chr1_56991269_56991531,16.0
chr1_57042744_57043185,16.0
chr1_57043287_57044160,21.0
chr1_57297629_57297838,49.0
chr1_58002362_58002542,11.0
chr1_58898385_58898660,37.0
chr1_59039624_59039692,38.0
chr1_59050239_59050578,99.0
chr1_59083966_59084335,205.0
chr1_59221049_59221462,156.0
chr1_59228706_59229186,81.0
chr1_59229881_59230252,29.0
chr1_59278592_59278937,15.0
chr1_59280364_59280505,20.0
chr1_59280773_59281281,51.0
chr1_59281510_59281579,35.0
chr1_59281873_59282217,41.0
chr1_59347262_59347482,27.0
chr1_59369049_59370138,72.0
chr1_59392782_59392938,19.0
chr1_59394323_59394565,20.0
chr1_59395500_59395772,53.0
chr1_59397559_59397706,37.0
chr1_59509588_59509786,23.0
chr1_59537846_59538168,21.0
chr1_59756067_59756566,48.0
chr1_60062084_60062408,172.0
chr1_60140214_60140519,30.0
chr1_60172811_60173111,38.0
chr1_61039424_61039611,36.0
chr1_61522505_61523042,37.0
chr1_61543611_61543877,135.0
chr1_61549054_61549253,13.0
chr1_61649786_61650305,30.0
chr1_61768031_61768305,17.0
chr1_61918819_61919182,66.0
chr1_62072423_62072573,45.0
chr1_62822173_62822473,67.0
chr1_63151036_63151115,21.0
chr1_6336471_6336830,48.0
chr1_6360191_6360625,68.0
chr1_6362597_6362955,48.0
chr1_64127998_64128504,58.0
chr1_64197270_64197475,107.0
chr1_64505281_64505575,120.0
chr1_65363729_65364057,84.0
chr1_65364183_65364439,46.0
chr1_65381647_65381826,37.0
chr1_65383044_65383557,76.0
chr1_65731337_65731853,32.0
chr1_65888047_65888596,61.0
chr1_66277656_66278058,14.0
chr1_6661008_6661639,107.5
chr1_66728047_66728190,135.0
chr1_66747978_66748387,40.0
chr1_66930584_66930841,133.0
chr1_66954948_66955119,18.0
chr1_67029191_67029437,29.0
chr1_67029939_67030347,139.0
chr1_68029743_68030232,21.0
chr1_68036173_68036524,215.0
chr1_68041528_68041694,199.0
chr1_68084470_68084693,16.0
chr1_68118588_68118809,22.0
chr1_68189225_68189635,47.0
chr1_68215256_68215932,52.5
chr1_68257818_68258216,17.0
chr1_68345947_68346247,25.0
chr1_68640572_68640736,22.0
chr1_68849988_68850367,175.0
chr1_70691921_70692281,26.0
chr1_70877943_70877992,36.0
chr1_72749220_72749791,24.0
chr1_72750417_72750888,44.5
chr1_7327634_7328033,29.0
chr1_7359415_7359679,49.0
chr1_7461964_7462325,190.0
chr1_7531062_7531540,251.0
chr1_7551468_7551846,24.0
chr1_76080205_76080672,18.0
chr1_7609389_7609632,122.0
chr1_7728673_7728970,20.0
chr1_7764543_7764931,126.0
chr1_77980165_77980378,18.0
chr1_78561383_78561632,32.0
chr1_78567287_78567595,51.0
chr1_78957462_78957762,9.0
chr1_79154444_79154658,24.0
chr1_8107848_8108157,37.0
chr1_8121436_8121582,45.0
chr1_8154517_8154933,68.0
chr1_8156648_8157003,79.0
chr1_8157417_8157780,130.0
chr1_8194345_8194402,81.0
chr1_8214748_8215059,19.0
chr1_8215795_8215905,61.0
chr1_82168687_82169067,28.0
chr1_82268420_82269588,13.0
chr1_8229904_8230047,58.0
chr1_8254637_8254907,12.0
chr1_8257762_8258040,180.0
chr1_8262223_8262541,28.0
chr1_8264458_8264788,21.0
chr1_8272041_8272390,172.0
chr1_8319137_8319616,19.333333333333332
chr1_84710038_84710507,8.0
chr1_85038681_85038996,28.0
chr1_85313015_85313206,126.0
chr1_85320078_85320332,93.0
chr1_85354514_85354763,73.0
chr1_85744584_85744829,72.0
chr1_85779776_85780132,88.0
chr1_85794698_85795078,104.0
chr1_85795855_85796291,21.0
chr1_858256_858648,20.0
chr1_86049987_86050100,62.0
chr1_86072885_86073441,195.0
chr1_86077140_86077408,27.0
chr1_86077578_86077925,112.0
chr1_86078461_86078819,41.0
chr1_8720526_8720683,74.0
chr1_87240012_87240427,84.0
chr1_87253936_87254322,25.0
chr1_87689823_87690165,134.0
chr1_87800631_87801610,34.333333333333336
chr1_89112806_89113177,33.0
chr1_8933581_8933925,158.0
chr1_8964053_8964236,86.0
chr1_90069191_90069532,17.0
chr1_90101821_90102213,32.0
chr1_90137741_90138074,48.0
chr1_90189523_90189798,14.0
chr1_90190139_90190909,56.0
chr1_90204490_90205244,39.5
chr1_90274070_90274340,35.0
chr1_90321378_90321621,16.0
chr1_90372321_90372729,37.0
chr1_90374317_90375036,38.0
chr1_9127395_9127559,43.0
chr1_92048213_92048455,87.0
chr1_92048914_92049154,72.0
chr1_92116335_92116643,100.0
chr1_92198149_92198440,27.0
chr1_92202579_92202753,102.0
chr1_9222919_9223181,60.0
chr1_9223907_9224260,103.0
chr1_92269494_92269966,46.0
chr1_92270160_92270686,98.0
chr1_9291783_9292106,55.0
chr1_93270252_93270588,130.0
chr1_9335683_9335930,135.0
chr1_93427945_93428408,67.0
chr1_93914812_93914954,20.0
chr1_94089710_94089715,76.0
chr1_94127789_94128026,22.0
chr1_94158601_94159338,126.0
chr1_94167175_94167520,330.0
chr1_94169341_94169462,41.0
chr1_941791_942135,33.0
chr1_94201362_94201612,41.0
chr1_94527681_94527931,13.0
chr1_94626535_94626661,17.0
chr1_94788386_94788592,59.0
chr1_95009926_95010072,19.0
chr1_9504221_9504505,105.0
chr1_95063321_95063608,72.0
chr1_95113814_95114327,114.0
chr1_95179307_95179605,104.0
chr1_95191212_95191391,60.0
chr1_95193393_95193837,78.5
chr1_95258204_95258621,22.0
chr1_9535183_9535425,18.0
chr1_956563_956812,45.0
chr1_96828119_96828533,103.0
chr1_9765379_9765549,12.0
chr1_98315619_98315765,47.0
chr1_98403373_98403764,68.0
chr1_98408796_98409171,38.0
chr1_98518546_98518920,15.0
chr1_98781999_98782036,30.0
chr1_98788970_98789228,85.0
chr1_98789496_98789901,100.0
chr1_9902068_9902153,19.0
chr1_9912448_9912800,64.0
chr1_9960528_9960713,29.0
