name_E,DNaseI_E
chr1_46632893_46633236,25.0
chr1_46712372_46712767,29.5
chr1_46999025_46999241,52.0
chr1_47677583_47677805,149.0
chr1_47690580_47690745,21.0
chr1_47700901_47701346,55.0
chr1_47800262_47800514,82.5
chr1_51703075_51703494,34.0
chr1_51769565_51770027,152.0
chr1_52110368_52110491,44.0
chr1_53588397_53588520,10.0
chr1_54715450_54715803,89.0
chr1_54778588_54778715,70.0
chr1_54868582_54868776,15.0
chr1_54873075_54873515,158.0
chr1_54941159_54941412,15.0
chr1_54953784_54954325,104.0
chr1_55418708_55418921,14.0
chr1_55431735_55431939,13.0
chr1_55828418_55828527,22.0
chr1_55894779_55895033,208.5
chr1_55909250_55909597,27.0
chr1_56972242_56972492,27.0
chr1_57042744_57043185,36.0
chr1_57043287_57044160,65.0
chr1_57297629_57297838,45.0
chr1_58898385_58898660,29.0
chr1_59039624_59039692,22.0
chr1_59050239_59050578,93.0
chr1_59083966_59084335,151.0
chr1_59221049_59221462,163.5
chr1_59228706_59229186,51.0
chr1_59229881_59230252,89.0
chr1_59280364_59280505,42.0
chr1_59280773_59281281,82.0
chr1_59281873_59282217,112.0
chr1_59347262_59347482,46.0
chr1_59369049_59370138,126.5
chr1_59479443_59479773,40.0
chr1_59537846_59538168,44.0
chr1_59629518_59629774,22.0
chr1_59756067_59756566,18.0
chr1_59758328_59758666,59.0
chr1_60036299_60036428,47.0
chr1_60062084_60062408,170.0
chr1_60140214_60140519,43.0
chr1_60144543_60144796,86.0
chr1_60171567_60171859,9.0
chr1_60172811_60173111,53.0
chr1_60209079_60209290,49.0
chr1_60598724_60598934,27.0
chr1_61039424_61039611,57.0
chr1_61415107_61415301,35.0
chr1_61522505_61523042,39.0
chr1_61543611_61543877,291.0
chr1_61549054_61549253,48.0
chr1_61649786_61650305,115.0
chr1_61768031_61768305,16.0
chr1_61918819_61919182,150.0
chr1_6221566_6221669,78.0
chr1_62822173_62822473,14.0
chr1_63151036_63151115,11.0
chr1_6321567_6321961,21.0
chr1_64197270_64197475,59.0
chr1_64505281_64505575,68.0
chr1_65363729_65364057,157.0
chr1_65364183_65364439,42.0
chr1_65381647_65381826,31.0
chr1_65383044_65383557,76.0
chr1_65398951_65399446,19.0
chr1_65534177_65534450,39.0
chr1_65731337_65731853,34.0
chr1_65775838_65775991,21.0
chr1_66277656_66278058,57.0
chr1_6661008_6661639,144.0
chr1_66747978_66748387,14.0
chr1_66782459_66782839,7.0
chr1_66800202_66800555,21.0
chr1_66815726_66816360,65.0
chr1_66904732_66904991,17.0
chr1_66910997_66911424,41.0
chr1_66930584_66930841,30.0
chr1_66954948_66955119,23.0
chr1_67029191_67029437,114.0
chr1_67029939_67030347,132.0
chr1_67198280_67198800,23.0
chr1_68000341_68000585,23.0
chr1_68029743_68030232,75.0
chr1_68036173_68036524,25.0
chr1_68084470_68084693,165.0
chr1_68118588_68118809,13.0
chr1_68166463_68166766,66.0
chr1_68189225_68189635,122.0
chr1_68215256_68215932,36.0
chr1_68257818_68258216,42.0
chr1_68345947_68346247,33.0
chr1_68354536_68354908,16.0
chr1_68640572_68640736,70.0
chr1_68849988_68850367,198.0
chr1_70691921_70692281,16.0
chr1_72749220_72749791,60.0
chr1_72750417_72750888,66.0
chr1_7359415_7359679,107.0
chr1_7461964_7462325,177.0
chr1_7531062_7531540,101.0
chr1_7551468_7551846,18.0
chr1_75590785_75591155,11.0
chr1_76080205_76080672,52.0
chr1_76080988_76081082,33.0
chr1_7609389_7609632,83.0
chr1_76541670_76541922,75.0
chr1_7709088_7709360,43.0
chr1_7764543_7764931,310.0
chr1_77872388_77872776,31.0
chr1_77980165_77980378,48.0
chr1_7843556_7843653,54.0
chr1_78469106_78469287,17.0
chr1_78561383_78561632,66.0
chr1_78567287_78567595,161.0
chr1_79154444_79154658,21.0
chr1_8107848_8108157,62.0
chr1_8121436_8121582,49.0
chr1_8156648_8157003,51.0
chr1_8157417_8157780,97.0
chr1_8173446_8173525,50.0
chr1_8181009_8181247,84.0
chr1_82168687_82169067,121.0
chr1_82268420_82269588,36.0
chr1_8229904_8230047,48.0
chr1_8254637_8254907,38.0
chr1_8257762_8258040,94.0
chr1_8262223_8262541,19.0
chr1_8272041_8272390,113.0
chr1_8319137_8319616,60.5
chr1_85038681_85038996,116.0
chr1_85049005_85049203,18.0
chr1_85313015_85313206,30.0
chr1_85320078_85320332,73.0
chr1_85744584_85744829,147.0
chr1_85779776_85780132,52.0
chr1_85794698_85795078,177.0
chr1_85795855_85796291,52.0
chr1_85796595_85797055,68.0
chr1_86049987_86050100,116.0
chr1_86072885_86073441,128.0
chr1_86077578_86077925,23.0
chr1_86527312_86527621,10.0
chr1_87171187_87171726,45.0
chr1_8720526_8720683,66.0
chr1_87240012_87240427,52.0
chr1_8724042_8724475,11.0
chr1_87253936_87254322,32.0
chr1_87258759_87259068,85.0
chr1_87617997_87618150,26.0
chr1_87689823_87690165,55.0
chr1_87799623_87799998,11.0
chr1_87800631_87801610,55.0
chr1_8933581_8933925,205.0
chr1_89358212_89358439,17.0
chr1_89594590_89594813,31.0
chr1_8964053_8964236,69.0
chr1_89776158_89776579,23.0
chr1_90069191_90069532,14.0
chr1_90101821_90102213,80.5
chr1_90137741_90138074,44.0
chr1_90185639_90185820,20.0
chr1_90189523_90189798,23.0
chr1_90190139_90190909,41.0
chr1_90321378_90321621,39.0
chr1_90372321_90372729,63.0
chr1_90374317_90375036,41.5
chr1_90376424_90376756,44.0
chr1_91183313_91183764,33.0
chr1_91185058_91185169,14.0
chr1_91190991_91191184,16.0
chr1_9127395_9127559,126.0
chr1_92013932_92014194,22.0
chr1_92048213_92048455,20.0
chr1_92116335_92116643,23.0
chr1_92202579_92202753,18.0
chr1_92216994_92217085,18.0
chr1_9222919_9223181,29.0
chr1_9223907_9224260,126.0
chr1_9271499_9271772,146.0
chr1_9298798_9298942,28.0
chr1_93002551_93002867,31.0
chr1_93003662_93004045,34.0
chr1_93270252_93270588,176.0
chr1_9335683_9335930,153.0
chr1_9399032_9399161,48.0
chr1_94127789_94128026,20.0
chr1_94158601_94159338,74.0
chr1_94167175_94167520,77.0
chr1_94244939_94245309,137.0
chr1_94527681_94527931,30.0
chr1_94532879_94533090,95.0
chr1_94535371_94535770,77.0
chr1_94557832_94558157,188.0
chr1_94626535_94626661,48.0
chr1_94701813_94701865,24.0
chr1_94712395_94712617,35.0
chr1_94784984_94785158,31.0
chr1_94788386_94788592,16.0
chr1_94792807_94793133,80.0
chr1_9504221_9504505,22.0
chr1_95193393_95193837,42.0
chr1_95221261_95221551,11.0
chr1_95258204_95258621,57.0
chr1_956563_956812,74.0
chr1_96828119_96828533,64.0
chr1_98315619_98315765,110.0
chr1_98366677_98366793,59.0
chr1_98403373_98403764,76.0
chr1_98408796_98409171,49.0
chr1_98518546_98518920,63.0
chr1_98781999_98782036,48.0
chr1_98788970_98789228,43.0
chr1_98789496_98789901,65.0
